Filename,Peak_dB
A410_emb_p_2.mp4,-67.61127372481138
A64_sha_v_3.mp4,-67.31845452598598
A64_dist_v_2.mp4,-50.385123439634185
A417_fea_p_3.mp4,-44.49767474573679
A417_conc_p_2.mp4,-52.076956516940534
A425_sat_v_2.mp4,-62.183689932205496
A438_pri_p_2.mp4,-56.57209261356469
A435_ple_p_3.mp4,-63.75014986009499
A200_dou_p_2.mp4,-59.366259011094925
A337_conf_p_2.mp4,-48.585756256746045
A332_sha_p_3.mp4,-56.07110108640189
A207_nos_p_3.mp4,-52.45995688427552
A425_nos_v_3.mp4,-57.61958737071475
A102_pea_v_2.mp4,-57.14967307829973
A334_ele_p_2.mp4,-52.68902883576495
A405_sex_p_3.mp4,-80.6181134372207
A424_tri_p_3.mp4,-33.5635361668384
A334_reg_v_3.mp4,-60.455477509116434
A410_nos_p_3.mp4,-69.41206037646316
A438_ins_v_2.mp4,-63.48004600736802
A424_sat_v_3.mp4,-66.56600409664
A425_neg_sur_v_2.mp4,-70.68626993593169
A67_sad_v_2.mp4,-58.65776901485496
A417_anx_v_2.mp4,-80.8458178582204
A437_nos_p_3.mp4,-52.82967567344757
A102_tri_p_2.mp4,-40.27596770281848
A334_sad_p_2.mp4,-54.92759722148246
A407_sha_p_2.mp4,-48.90420643737322
A67_neu_sit3_v.mp4,-61.180279684180036
A64_fea_v_2.mp4,-46.49400444636144
A91_pri_v_2.mp4,-49.12917527471028
A220_gra_p_2.mp4,-50.867998430972506
A102_fea_v_2.mp4,-53.223723169869714
A327_sha_p_2.mp4,-53.33468846759324
A221_awe_p_3.mp4,-55.11268502366937
A102_gra_v_3.mp4,-55.334306075079276
A410_mov_v_2.mp4,-65.5482723786409
A227_tri_v_2.mp4,-39.891010436601405
A72_sha_v_3.mp4,-39.75797002017639
A426_disa_v_3.mp4,-53.332998730530186
A67_dou_p_2.mp4,-49.20743397271893
A323_nos_p_3.mp4,-39.714430470764825
A200_disa_p_2.mp4,-54.58736727602502
A438_pos_sur_v_3.mp4,-63.3079903177147
A205_disg_p_3.mp4,-53.01242997415173
A221_det_v_3.mp4,-43.22600834821242
A332_gra_p_3.mp4,-53.75282375492277
A221_neu_sit2_p.mp4,-58.442551145096466
A220_conc_p_2.mp4,-49.455768894873586
A72_ple_p_2.mp4,-54.248681190658814
A200_ins_p_3.mp4,-50.20189658760942
A334_rej_v_2.mp4,-76.77631505368987
A205_neg_sur_v_3.mp4,-52.40671492207248
A55_ple_v_2_ver1.mp4,-79.00642641162071
A334_int_v_2.mp4,-65.62929108777637
A200_emb_v_2.mp4,-66.31307721695703
A426_neg_sur_v_2.mp4,-63.93284352963307
A91_emb_p_3.mp4,-49.98624147143798
A407_ple_p_3.mp4,-41.98058519365799
A220_int_p_3.mp4,-46.1499299396985
A91_pea_v_2.mp4,-62.97349448171232
A91_cont_v_2.mp4,-52.8346854605715
A425_sar_p_3.mp4,-47.08099610640729
A227_conf_v_3.mp4,-41.222002242675515
A91_gui_p_3.mp4,-49.11920396318919
A417_dist_v_3.mp4,-50.60008230828884
A91_ten_v_3.mp4,-56.29049977901238
A407_pos_sur_p_2.mp4,-41.68260212609937
A437_anx_v_2.mp4,-68.34410694913612
A220_int_v_3.mp4,-46.73980724556369
A437_int_p_3.mp4,-50.325175876334015
A337_emb_v_2.mp4,-38.988078670383395
A303_ten_p_3.mp4,-51.22817780772408
A64_det_p_3.mp4,-55.05083485336063
A303_pri_v_3.mp4,-35.99990050905885
A332_bor_v_2.mp4,-78.46895330471509
A327_dou_p_3.mp4,-37.86653218183994
A323_sad_p_3.mp4,-39.69107498364678
A221_dist_v_2.mp4,-73.76841370277648
A91_sha_v_3.mp4,-58.56639932163123
A55_sar_v_3_ver1.mp4,-53.955013159121236
A410_hop_p_3.mp4,-68.44946524230195
A55_neu_p_sit4.mp4,-58.35375834258927
A200_det_v_3.mp4,-54.87750720573905
A407_hap_p_2.mp4,-42.67738211692675
A72_scha_v_2.mp4,-51.23717922115483
A303_tri_v_2.mp4,-18.02347893897179
A425_ins_v_3.mp4,-48.46373465344077
A205_neu_sit2_p.mp4,-56.54921812209963
A417_tri_v_2.mp4,-41.22910321763583
A332_amu_v_3.mp4,-60.33760185379613
A407_dist_v_3.mp4,-62.91508732577572
A205_mov_v_3.mp4,-66.3024902484079
A200_sad_v_3.mp4,-65.04788542527322
A438_cont_v_3.mp4,-75.61261491154059
A334_cont_p_3.mp4,-50.94495509045646
A417_sha_v_3.mp4,-61.22627407870753
A91_ins_p_3.mp4,-48.98815664172487
A102_cont_v_3.mp4,-48.621706056731966
A437_neu_sit2_p.mp4,-53.242004503399826
A303_adm_v_2.mp4,-51.26097432461471
A91_conf_v_2.mp4,-71.80330182712588
A207_conf_p_2.mp4,-53.896589488338186
A102_ang_p_3.mp4,-39.97916354262431
A67_dou_v_3.mp4,-50.89987034725621
A72_conc_v_2.mp4,-53.00793869165318
A200_mov_p_3.mp4,-62.73314630607765
A405_int_p_3.mp4,-54.3068276311027
A410_neu_sit1_p.mp4,-60.81464415485677
A424_pri_p_2.mp4,-44.717871866616896
A424_sad_p_3.mp4,-49.97892405738415
A55_anx_p_3.mp4,-50.04213395463581
A221_hap_p_2.mp4,-49.156311703632895
A410_rej_v_2.mp4,-68.88215263349133
A438_sha_v_2.mp4,-71.1215643993463
A334_env_p_3.mp4,-52.04860008771835
A417_sex_p_2.mp4,-53.142011730372104
A64_awe_v_3.mp4,-63.823050292808645
A200_ang_v_2.mp4,-200.0
A435_ple_v_2.mp4,-69.21585001761972
A410_cont_p_2.mp4,-66.80517676725049
A72_disg_v_2.mp4,-46.327429066296105
A327_amu_v_2.mp4,-54.848226232450514
A220_pea_v_2.mp4,-59.24832828563702
A303_ang_p_3.mp4,-31.203564431102958
A435_reg_p_2.mp4,-74.49497282830242
A64_hap_p_3.mp4,-34.60722243794649
A102_dou_v_3.mp4,-54.91884985493381
A102_reg_p_2.mp4,-56.53481333628272
A407_rej_v_3.mp4,-56.906401471835935
A435_rej_v_2.mp4,-61.11020630526839
A207_sar_p_2.mp4,-48.297828160119714
A334_emb_v_2.mp4,-62.20967939480332
A227_ins_v_3.mp4,-49.90941342230644
A220_pri_p_2.mp4,-48.35361278862871
A67_neu_sit2_p.mp4,-63.19208077439926
A221_ele_v_3.mp4,-51.41195198233387
A207_gra_p_2.mp4,-47.095723580164886
A417_pos_sur_v_2.mp4,-68.73473435436303
A332_ele_v_3.mp4,-58.73449117620127
A220_int_p_2.mp4,-48.65866669461097
A417_det_v_3.mp4,-61.9245875238684
A207_nos_v_3.mp4,-59.80331180761009
A327_disg_p_2.mp4,-50.60565598605078
A55_det_p_2.mp4,-52.20144312567352
A227_conc_v_3.mp4,-47.653741120664876
A334_emb_p_3.mp4,-51.070101193146286
A220_neg_sur_p_2.mp4,-53.86880019204643
A407_det_p_3.mp4,-41.929788959568725
A424_hop_p_3.mp4,-42.38843495180738
A410_scha_p_2.mp4,-53.6435211282049
A334_tri_v_2.mp4,-68.60886078877708
A205_env_v_3.mp4,-40.858184233743
A67_hop_v_2.mp4,-57.43794907297178
A425_ang_p_2.mp4,-43.40158571904052
A435_det_p_3.mp4,-57.68722077313521
A417_nos_p_2.mp4,-54.01665920682687
A337_rej_p_2.mp4,-42.36691999841465
A407_sex_v_3.mp4,-48.25216592899583
A205_disa_p_3.mp4,-57.7203955847751
A417_cont_v_3.mp4,-70.63442415219657
A227_sex_v_3.mp4,-49.801989946433466
A55_anx_v_2_ver1.mp4,-77.94935404270431
A424_anx_v_3.mp4,-53.7095513159568
A227_mov_v_3.mp4,-51.11471357037213
A438_int_v_2.mp4,-61.52499353981221
A332_nos_v_2.mp4,-54.76713952852157
A227_conc_v_2.mp4,-76.21195875682571
A438_awe_v_2.mp4,-60.864870930373975
A337_fea_p_2.mp4,-36.65235734939862
A207_rel_v_2.mp4,-60.615682917191094
A327_env_p_3.mp4,-48.57158000528891
A102_pri_p_3.mp4,-50.284531894358366
A327_sex_v_2.mp4,-79.35505179789428
A410_det_p_3.mp4,-72.61900033897044
A426_hap_v_2.mp4,-54.024291126124105
A405_sad_p_3.mp4,-67.52024086863713
A55_bor_p_3.mp4,-41.02731943878702
A67_cont_p_2.mp4,-53.71828375284344
A437_det_p_2.mp4,-59.09598889281105
A323_fea_p_2.mp4,-38.25301644750584
A332_sar_v_2.mp4,-55.60122292287587
A437_pos_sur_v_3.mp4,-59.8718205187548
A337_ele_v_3.mp4,-47.06769607847412
A221_sat_p_2.mp4,-48.15754391180853
A102_scha_p_3.mp4,-46.48855348345191
A303_amu_p_3.mp4,-31.328279180180974
A438_neu_sit3_v.mp4,-60.15929822385782
A435_hap_v_3.mp4,-55.27457867622264
A424_pri_p_3.mp4,-39.703378484974294
A220_ins_p_2.mp4,-54.80844062329461
A435_awe_v_3.mp4,-73.51633427966699
A200_pos_sur_p_3.mp4,-48.82213475375379
A327_hop_v_3.mp4,-75.27163550394383
A67_rel_p_3.mp4,-48.10612392585341
A327_bor_p_2.mp4,-49.720429501389404
A437_sat_p_3.mp4,-54.280555582969285
A207_pri_p_3.mp4,-44.29330003023757
A426_tri_p_3.mp4,-50.959332926893666
A407_det_v_2.mp4,-62.88365148101703
A220_env_p_2.mp4,-55.07380367987615
A220_gra_p_3.mp4,-48.23689709886292
A426_scha_v_3.mp4,-51.0486112078553
A67_disa_p_3.mp4,-43.41838719855784
A200_neu_sit1_p.mp4,-59.097904491342675
A72_dou_p_3.mp4,-38.671120447881535
A220_ang_p_3.mp4,-28.033428146917917
A207_rej_v_3.mp4,-52.15797571601836
A410_cont_p_3.mp4,-60.9492505692165
A221_cont_p_3.mp4,-49.96085321280241
A337_det_p_3.mp4,-36.20330351385333
A424_ang_v_2.mp4,-72.33649863185833
A425_gra_p_2.mp4,-62.87382286766443
A67_int_p_2.mp4,-53.19969276307691
A435_ins_p_3.mp4,-69.28546450674156
A205_ins_v_2.mp4,-80.78387990008322
A438_disa_v_3.mp4,-71.74279858115924
A91_tri_p_3.mp4,-43.435522789090356
A72_amu_p_2.mp4,-43.87349221516804
A55_tri_v_2.mp4,-45.14209960810832
A407_amu_p_3.mp4,-40.190163908380015
A334_hop_v_3.mp4,-72.50025852374952
A91_neu_sit2_p.mp4,-53.616259939513604
A327_neg_sur_v_3.mp4,-59.32348265428608
A437_hap_v_3.mp4,-57.26663708343879
A303_bor_p_2.mp4,-54.39078976759723
A67_fea_v_3.mp4,-50.1065970371534
A55_awe_p_3.mp4,-57.05814551445718
A337_conf_p_3.mp4,-43.401713769370495
A438_int_v_3.mp4,-62.91049308590346
A227_exc_v_3.mp4,-43.822741581342456
A72_sha_v_2.mp4,-57.01253227012402
A426_ang_v_2.mp4,-47.51952082253914
A405_cont_v_3.mp4,-52.35421663017327
A407_rej_p_2.mp4,-54.41874486462324
A323_disa_p_3.mp4,-36.64649623793953
A207_det_v_2.mp4,-46.38697478588591
A435_sex_p_2.mp4,-66.79510998410697
A437_env_v_2.mp4,-60.74246948579486
A438_neu_sit2_v.mp4,-63.4755836277767
A417_rel_v_3.mp4,-54.30021557399876
A332_neg_sur_v_2_e.mp4,-60.77437133449444
A220_conf_p_3.mp4,-48.10419473479189
A424_conc_v_3.mp4,-49.920324889528985
A55_gui_p_3_ver1.mp4,-53.66506358199857
A207_amu_v_2.mp4,-57.80676500879927
A435_cont_v_3.mp4,-83.15599228690934
A407_reg_v_2.mp4,-71.04963302645734
A55_sad_v_3_ver1.mp4,-44.31394621685668
A221_det_p_3.mp4,-43.29878994826382
A437_emb_v_3.mp4,-57.76702889012604
A410_emb_v_3.mp4,-63.33729527450024
A207_sad_v_2.mp4,-56.42366406484869
A438_conf_p_2.mp4,-60.71894996658135
A337_conf_v_3.mp4,-41.67439676653947
A55_neg_sur_v_2_ver1.mp4,-64.74593735018287
A323_sar_p_2.mp4,-47.642255050682095
A407_pos_sur_p_3.mp4,-37.17898206690676
A72_sad_p_2.mp4,-51.16640124596537
A334_bor_v_3.mp4,-62.58272329791688
A91_sar_v_2.mp4,-60.19425484654672
A438_anx_v_3.mp4,-68.07465153742032
A64_cont_v_3.mp4,-62.465294689871484
A410_ang_p_2.mp4,-34.897736268434954
A64_amu_v_3.mp4,-34.29262570925416
A72_dist_p_2.mp4,-31.78860120811531
A435_sha_p_2.mp4,-75.28544020532411
A438_neu_sit4_p.mp4,-60.36698337031186
A323_neu_sit2_p.mp4,-51.96422075842014
A64_anx_p_2.mp4,-51.28033965652562
A437_bor_v_3.mp4,-62.32363982702219
A337_gra_v_2.mp4,-41.99796903278913
A220_env_p_3.mp4,-56.50657096367471
A437_pea_p_2.mp4,-64.60186764437212
A327_gui_v_3.mp4,-68.23961641127019
A424_cont_p_2.mp4,-54.223415071223954
A410_tri_v_2.mp4,-35.565687658159604
A323_int_v_2.mp4,-72.68694732292472
A410_mov_v_3.mp4,-75.24290024007718
A55_env_p_3.mp4,-43.11421480209148
A438_dist_p_3.mp4,-54.508701009678894
A435_sex_v_2.mp4,-65.20326696235887
A221_disa_p_2.mp4,-49.70550444247861
A437_rej_v_3.mp4,-58.251004564222264
A200_pea_p_2.mp4,-59.65602806913204
A303_nos_v_3.mp4,-56.214426257045176
A435_sha_v_3.mp4,-72.90882134027163
A72_nos_v_2.mp4,-52.63063811852311
A220_dist_v_3.mp4,-43.83809874747818
A200_fea_p_3.mp4,-53.02354787906664
A303_ple_v_3.mp4,-49.04203735672812
A227_pos_sur_v_3.mp4,-42.797564263103034
A337_hap_p_3.mp4,-32.2028669475674
A417_hop_p_3.mp4,-43.28843793445322
A424_pri_v_3.mp4,-64.40636147191026
A303_mov_v_2.mp4,-49.97835755798731
A220_hap_p_3.mp4,-35.348566400891244
A227_mov_p_3.mp4,-47.93944024492732
A438_mov_p_3.mp4,-61.490260519898044
A337_neg_sur_v_2.mp4,-38.473703682610704
A207_fea_v_2.mp4,-49.524363338528204
A323_conc_p_2.mp4,-50.67710740585936
A424_awe_p_2.mp4,-58.464283517286326
A221_fea_v_3.mp4,-48.65118520911601
A220_ins_p_3.mp4,-37.81674382585771
A200_conc_v_2.mp4,-62.56647819754854
A425_ple_v_3.mp4,-60.26514551065632
A424_cont_p_3.mp4,-45.75277674867063
A221_tri_p_2.mp4,-39.745434242949486
A205_adm_v_2.mp4,-69.27332305284386
A417_emb_v_2.mp4,-64.86245999958504
A207_anx_p_3.mp4,-48.88935098789407
A207_neg_sur_p_3.mp4,-45.72588301790056
A323_sha_p_3.mp4,-42.00549440345419
A200_emb_v_3.mp4,-68.99976219869573
A438_neg_sur_p_2.mp4,-58.21795367149558
A410_neu_sit3_p.mp4,-70.15933682443007
A205_sha_v_2.mp4,-63.44071216957868
A72_disg_p_3.mp4,-40.34273629208974
A332_ins_v_2.mp4,-57.0033989076175
A426_sad_p_2.mp4,-58.462605172660886
A417_awe_v_3.mp4,-57.50758137661347
A405_conc_v_2.mp4,-55.09770572120145
A407_disg_v_2.mp4,-58.21608427572799
A334_hop_p_3.mp4,-44.04140052199267
A327_disg_v_3.mp4,-59.408532924245094
A424_disg_p_3.mp4,-46.336456748870006
A323_adm_p_3.mp4,-47.4094739425529
A205_ele_v_2.mp4,-65.30613864377752
A72_emb_v_2.mp4,-49.2121011320894
A221_dist_p_3.mp4,-39.42151074444191
A205_awe_p_2.mp4,-61.251628947960064
A417_mov_p_3.mp4,-52.711619837398445
A303_rej_v_3.mp4,-53.54349075794774
A332_rel_p_2.mp4,-51.97365824648295
A424_amu_v_2.mp4,-49.261464778159905
A72_gra_p_3.mp4,-39.57780441935209
A438_det_v_3.mp4,-57.05617544751583
A426_gra_p_2.mp4,-58.39311184610988
A435_anx_v_3.mp4,-71.46576239765926
A205_rej_v_2.mp4,-65.35209143437447
A207_sex_v_3.mp4,-51.856342709668546
A207_disa_v_3.mp4,-57.028513483517074
A407_reg_p_2.mp4,-48.03352830127337
A410_reg_v_3.mp4,-68.59710420011797
A227_ang_v_3.mp4,-43.42127076966727
A227_sad_v_2.mp4,-55.26673673184797
A417_ple_p_2.mp4,-53.64170798928274
A407_bor_v_2.mp4,-68.99386869954482
A221_ang_v_2.mp4,-55.76980406793747
A417_gui_v_2.mp4,-64.3277699419533
A424_ins_p_3.mp4,-41.23992746168054
A438_pea_v_2.mp4,-63.47102778665275
A417_rel_p_2.mp4,-49.597679126369485
A417_amu_v_3.mp4,-51.88110591562094
A435_scha_p_3.mp4,-66.11249474140111
A72_exc_p_2.mp4,-37.519461640557225
A435_ins_p_2.mp4,-71.29460680505434
A417_ang_v_2.mp4,-72.92265952406393
A334_pos_sur_p_3.mp4,-37.71464566027483
A102_bor_p_3.mp4,-51.039950783817844
A323_dist_p_3.mp4,-40.02261430598071
A67_gra_p_2.mp4,-49.876402901443335
A437_tri_p_2.mp4,-47.378096947343415
A438_anx_v_2.mp4,-59.36503988985345
A227_rej_v_3.mp4,-50.166343727238925
A426_bor_v_2.mp4,-82.74415237134632
A91_int_v_2.mp4,-65.133007209489
A55_hop_p_2.mp4,-62.56839904198027
A327_emb_p_3.mp4,-47.939445289525565
A425_dou_v_2.mp4,-55.40102412323769
A425_ten_p_2.mp4,-57.84067330658786
A102_tri_p_3.mp4,-36.44118249516657
A424_sad_p_2.mp4,-56.97141872656129
A337_awe_p_2.mp4,-42.84574505358893
A220_neg_sur_v_2.mp4,-59.92535508175577
A64_reg_p_3.mp4,-47.395292125515354
A102_cont_v_2.mp4,-63.08128541257133
A303_bor_p_3.mp4,-46.9177053022283
A424_disa_v_3.mp4,-60.89061880485478
A438_pri_v_3.mp4,-65.90701338892572
A200_ten_p_3.mp4,-48.29380583653837
A205_ple_p_2.mp4,-67.20604677966205
A220_gui_v_3.mp4,-59.38893556442202
A424_ele_p_3.mp4,-44.33501601872584
A425_emb_v_3.mp4,-65.1828442696908
A67_scha_p_3.mp4,-43.55400941524364
A437_neu_sit4_v.mp4,-82.26101463701197
A435_ele_p_2.mp4,-66.40658004702271
A334_sat_p_3.mp4,-47.12046516580252
A200_disg_p_2.mp4,-57.72591786287725
A332_ins_v_3.mp4,-60.372468523847814
A426_nos_v_3.mp4,-67.20718850480904
A67_adm_p_2.mp4,-50.20418981300081
A72_mov_p_2.mp4,-40.85133806109394
A437_ins_p_2.mp4,-67.80304471759358
A437_anx_v_3.mp4,-69.35737030115084
A221_pos_sur_v_2.mp4,-54.95404784618369
A407_sex_p_3.mp4,-53.162676435583876
A405_pea_v_3.mp4,-54.88977470225578
A424_disa_v_2.mp4,-61.09861851135379
A200_conf_v_3.mp4,-53.00081402125282
A438_ten_v_2.mp4,-63.941342030136084
A67_sha_v_2.mp4,-77.45962270479473
A72_tri_v_2.mp4,-59.28950521902202
A91_int_p_2.mp4,-48.666973003062864
A200_mov_v_2.mp4,-70.98876769548869
A405_dist_v_2.mp4,-57.09612227355326
A221_bor_p_2.mp4,-45.858614511640425
A332_fea_v_3.mp4,-58.83939054922821
A220_emb_v_2.mp4,-52.64261259589983
A227_anx_p_2.mp4,-44.998133011184215
A55_ple_p_2.mp4,-56.668599737708334
A424_amu_p_3.mp4,-44.828167047753276
A332_dou_p_3.mp4,-54.49688728610247
A334_neu_sit2_p.mp4,-59.73132661541343
A327_sat_p_3.mp4,-49.110912316546795
A407_fea_p_2.mp4,-48.340920570046364
A207_neu_sit4_v.mp4,-59.06242792279416
A334_ele_v_3.mp4,-73.30305918311805
A221_awe_v_3.mp4,-65.31404453556368
A102_anx_p_2.mp4,-51.18550459175403
A64_env_p_2.mp4,-46.90261999905413
A207_neg_sur_v_3.mp4,-51.31979215880395
A337_fea_p_3.mp4,-37.025912667886146
A334_det_p_2.mp4,-53.92865999308366
A227_conc_p_3.mp4,-43.719026299452146
A332_sha_v_2.mp4,-70.13427366407817
A72_amu_p_3.mp4,-36.88499193615326
A323_fea_v_2.mp4,-67.98623692505943
A425_amu_p_3.mp4,-50.78342144511775
A67_sar_p_3.mp4,-48.63650281953936
A220_det_p_2.mp4,-41.8843111922439
A417_scha_v_3.mp4,-56.52300148588452
A410_pea_v_2.mp4,-66.05023178479054
A72_rej_p_2.mp4,-46.39667278698976
A205_gra_v_3.mp4,-54.320720469450265
A67_fea_p_2.mp4,-50.99032309328656
A438_emb_v_3.mp4,-67.03956281192467
A435_det_v_3.mp4,-58.812031997299414
A405_mov_p_2.mp4,-59.28714448367983
A424_sat_v_2.mp4,-58.32350980518207
A417_ten_v_2.mp4,-58.39169842784921
A337_disg_v_3.mp4,-31.943063339813826
A332_emb_p_3.mp4,-49.21019437654376
A67_sad_p_3.mp4,-48.602647749870506
A102_ple_v_2.mp4,-55.178216281738884
A426_ten_v_3.mp4,-57.399513475373034
A67_hop_p_3.mp4,-49.87786827161916
A435_fea_p_2.mp4,-41.78621655492379
A64_sad_p_2.mp4,-48.40396337523536
A67_env_p_3.mp4,-49.91041470481106
A405_emb_v_3.mp4,-59.1982636611122
A337_sex_v_3.mp4,-40.89621386338115
A407_pea_v_2.mp4,-63.52685705250997
A334_sat_v_3.mp4,-59.78951892586015
A303_sad_p_2.mp4,-42.88233711554646
A438_sar_v_3.mp4,-59.69088059868046
A220_ple_p_3.mp4,-47.73156382644571
A424_conc_v_2.mp4,-50.16518344771769
A102_det_p_2.mp4,-55.82381515467105
A220_emb_p_2.mp4,-51.953552161817605
A205_disa_v_2.mp4,-65.82324053466438
A207_bor_p_2.mp4,-52.33473135982916
A405_dist_p_3.mp4,-37.106094852584775
A334_anx_p_2.mp4,-49.36810389328225
A407_ang_p_2.mp4,-36.70762139694023
A435_sex_p_3.mp4,-62.16152907533715
A426_ten_p_3.mp4,-57.4183791135757
A207_scha_v_2.mp4,-54.876667377201784
A303_scha_v_3.mp4,-45.47255538799938
A227_fea_p_2.mp4,-47.24103612122516
A227_conf_p_2.mp4,-45.15662743259172
A102_neu_sit4_p.mp4,-58.67009173792064
A200_dist_v_2.mp4,-48.50405738851273
A435_sad_v_2.mp4,-66.29635896032134
A220_ple_v_2.mp4,-52.84208225946462
A220_rej_p_3.mp4,-50.10088545780899
A64_bor_v_2.mp4,-68.22821908617912
A405_ten_v_2.mp4,-52.55443436856545
A424_fea_v_3.mp4,-71.65326421825446
A337_emb_v_3.mp4,-38.7236023020706
A55_rej_v_2_ver1.mp4,-63.84373428341702
A424_ple_p_2.mp4,-48.872429016984505
A227_neu_sit2_p.mp4,-54.52272272032758
A205_hop_p_3.mp4,-48.593691760213176
A426_sar_v_2.mp4,-68.54427896954856
A207_pri_v_2.mp4,-90.30899869919436
A55_pos_sur_p_3_ver1.mp4,-49.506811759584785
A207_sex_v_2.mp4,-53.51036271244521
A303_hap_p_3.mp4,-31.39349282916448
A405_det_v_3.mp4,-49.476205212019586
A221_ins_p_3.mp4,-44.60618019261855
A438_env_p_2.mp4,-56.77903650571491
A200_disg_p_3.mp4,-56.56114737215912
A417_bor_p_2.mp4,-54.16459526809285
A91_reg_p_3.mp4,-45.60797992437651
A200_rel_v_2.mp4,-64.96998282830828
A227_cont_p_3.mp4,-47.80146741103917
A334_exc_v_2.mp4,-47.127104918555254
A207_reg_p_2.mp4,-51.04598505056421
A337_adm_p_3.mp4,-42.10093383473115
A437_awe_p_3.mp4,-53.84656786295601
A425_int_p_3.mp4,-51.528513796470854
A405_hop_v_3.mp4,-57.014428644805584
A55_bor_v_2_ver1.mp4,-79.05241669008842
A227_tri_v_3.mp4,-25.160475293871563
A200_gra_p_3.mp4,-55.47594353740003
A435_ele_p_3.mp4,-60.73135624017088
A425_rej_p_2.mp4,-60.387009299058825
A67_disg_v_2.mp4,-56.863616720071334
A205_conf_v_2.mp4,-68.73302697024809
A424_int_p_3.mp4,-48.55288081760755
A227_disg_v_3.mp4,-37.13178547119509
A207_env_v_2.mp4,-54.70273169271442
A72_scha_p_2.mp4,-43.712654102787766
A227_amu_v_2.mp4,-53.77134036763671
A337_exc_v_3.mp4,-33.57476165252245
A102_mov_v_2.mp4,-71.35857083997749
A405_amu_p_3.mp4,-44.72207139316215
A426_int_p_3.mp4,-54.050764190683516
A220_rel_v_3.mp4,-53.72641406277467
A424_exc_p_3.mp4,-34.69605057713164
A72_hap_v_2.mp4,-56.33653302084461
A323_disg_p_2.mp4,-38.74811243225179
A207_emb_v_2.mp4,-69.11040301030833
A327_int_p_2.mp4,-41.920606119994005
A426_tri_v_2.mp4,-41.0606320018406
A332_neu_sit3_v.mp4,-86.00427748919432
A410_hop_v_2.mp4,-64.95936669517863
A417_scha_v_2.mp4,-69.1121335320115
A337_tri_p_3.mp4,-21.55726179972278
A221_sex_v_2.mp4,-75.69795017962232
A410_dist_v_2.mp4,-68.24698579318513
A438_pos_sur_v_2.mp4,-62.128553646665104
A332_sad_p_2.mp4,-55.146574864574156
A417_ple_p_3.mp4,-49.21160761309395
A102_disg_v_3.mp4,-45.88418047442774
A337_tri_p_2.mp4,-34.422959787237474
A67_ang_p_3.mp4,-21.69098507001316
A405_tri_p_3.mp4,-49.34759969076346
A425_sha_p_2.mp4,-62.25404624256241
A220_exc_p_3.mp4,-39.59865217503679
A437_env_v_3.mp4,-53.764708666684
A424_reg_p_3.mp4,-44.10607341117884
A405_sar_v_2.mp4,-62.234348048743385
A303_sad_p_3.mp4,-38.81849353546685
A410_nos_v_2.mp4,-69.15627717446334
A425_adm_v_3.mp4,-61.01832845809525
A407_sar_p_2.mp4,-38.013558772192994
A91_rel_v_3.mp4,-49.86019125367949
A91_gra_p_2.mp4,-49.6986630347773
A426_nos_p_3.mp4,-59.25186311277695
A55_adm_v_2_ver1.mp4,-78.1333881394998
A102_sar_v_3.mp4,-58.42459853272176
A102_scha_p_2.mp4,-54.61518538827199
A67_disg_p_3.mp4,-41.96448349638515
A424_reg_v_2.mp4,-60.13997229211291
A220_ple_p_2.mp4,-48.8378942602433
A410_pri_p_3.mp4,-50.94944400313
A426_anx_p_3.mp4,-83.75133941359263
A435_amu_p_3.mp4,-44.1145985021711
A417_pri_p_2.mp4,-45.01889241456121
A207_rej_p_2.mp4,-50.91548536567264
A64_adm_v_2.mp4,-71.33123988692884
A334_awe_v_3.mp4,-59.774945834741374
A410_nos_v_3.mp4,-69.88134399702876
A200_awe_p_2.mp4,-57.268599360544314
A337_nos_v_3.mp4,-46.52637496428071
A337_disa_p_3.mp4,-37.464953358288454
A405_nos_p_3.mp4,-58.775137120555776
A417_ple_v_2.mp4,-55.88277182849123
A334_ins_v_3.mp4,-77.57099767594838
A207_pri_p_2.mp4,-200.0
A405_disg_p_3.mp4,-44.787628585909644
A67_hap_p_2.mp4,-38.487678692132306
A435_sha_p_3.mp4,-71.6891783841178
A425_conc_v_2.mp4,-60.814170497974715
A55_disg_p_3.mp4,-36.56900377609353
A220_hop_p_2.mp4,-47.73734706777287
A67_neu_sit3_p.mp4,-65.5851454693817
A323_neu_sit4_v.mp4,-78.40224725825169
A64_pos_sur_v_3.mp4,-38.971603960604476
A207_rej_p_3.mp4,-48.42955917882658
A227_ele_v_3.mp4,-46.408039309534885
A327_ple_v_3.mp4,-55.150164536042965
A200_hap_p_2.mp4,-52.85902587044489
A410_conf_v_3.mp4,-59.53991606247793
A67_gui_v_2.mp4,-56.49203208789125
A438_gra_p_3.mp4,-56.300182378992346
A438_hop_v_2.mp4,-57.209185299609366
A102_rej_p_2.mp4,-53.386647496158936
A205_cont_p_3.mp4,-59.96914801444001
A67_tri_p_2.mp4,-34.283884768053156
A337_sex_p_2.mp4,-43.555466156786586
A424_ele_v_2.mp4,-66.70156371528002
A410_bor_p_2.mp4,-58.882175246182925
A327_neu_sit2_p.mp4,-43.185792129982545
A437_gra_v_2.mp4,-59.92663739700263
A221_neu_sit3_v.mp4,-66.5644640140239
A200_neu_sit4_p.mp4,-90.30899869919436
A200_scha_v_2.mp4,-64.0564152654901
A327_mov_p_2.mp4,-49.21281254964156
