filename,emotion,emotion_id,intensity_level,mode,coverage,n_correct_answers,accuracy
A438_disa_v_3,disappointment,37,3,v,9,3,0.3333333333333333
A438_disg_p_2,disgust,35,2,p,10,0,0.0
A438_disg_p_3,disgust,35,3,p,10,1,0.1
A438_disg_v_2,disgust,35,2,v,8,7,0.875
A438_disg_v_3,disgust,35,3,v,9,8,0.8888888888888888
A438_dist_p_3,distress_pain,17,3,p,6,0,0.0
A438_dist_v_2,distress_pain,17,2,v,5,0,0.0
A438_dist_v_3,distress_pain,17,3,v,8,0,0.0
A438_dou_p_2,doubt,3,2,p,9,1,0.1111111111111111
A438_dou_p_3,doubt,3,3,p,8,4,0.5
A438_dou_v_2,doubt,3,2,v,9,5,0.5555555555555556
A438_dou_v_3,doubt,3,3,v,4,1,0.25
A438_ele_p_2,elevation_rejoicing,8,2,p,6,0,0.0
A438_ele_p_3,elevation_rejoicing,8,3,p,7,1,0.14285714285714285
A438_ele_v_2,elevation_rejoicing,8,2,v,7,0,0.0
A438_ele_v_3,elevation_rejoicing,8,3,v,8,1,0.125
A438_emb_p_2,embarrassment,39,2,p,9,0,0.0
A438_emb_p_3,embarrassment,39,3,p,9,2,0.2222222222222222
A438_emb_v_3,embarrassment,39,3,v,8,2,0.25
A438_env_p_2,envy,4,2,p,11,0,0.0
A438_env_p_3,envy,4,3,p,8,2,0.25
A438_env_v_2,envy,4,2,v,10,0,0.0
A438_env_v_3,envy,4,3,v,8,0,0.0
A438_exc_p_2,excitement_expectation,36,2,p,9,4,0.4444444444444444
A438_exc_p_3,excitement_expectation,36,3,p,5,1,0.2
A438_exc_v_2,excitement_expectation,36,2,v,2,1,0.5
A438_fea_p_2,fear,10,2,p,9,0,0.0
A438_fea_p_3,fear,10,3,p,8,1,0.125
A438_fea_v_2,fear,10,2,v,8,0,0.0
A438_fea_v_3,fear,10,3,v,10,4,0.4
A438_gra_p_2,gratitude,7,2,p,10,1,0.1
A438_gra_p_3,gratitude,7,3,p,5,0,0.0
A438_gra_v_2,gratitude,7,2,v,7,1,0.14285714285714285
A438_gra_v_3,gratitude,7,3,v,10,1,0.1
A438_gui_p_2,guilt,40,2,p,8,0,0.0
A438_gui_p_3,guilt,40,3,p,7,1,0.14285714285714285
A438_gui_v_2,guilt,40,2,v,8,0,0.0
A438_gui_v_3,guilt,40,3,v,9,4,0.4444444444444444
A438_hap_p_2,happiness_joy,33,2,p,5,1,0.2
A438_hap_p_3,happiness_joy,33,3,p,8,3,0.375
A438_hap_v_2,happiness_joy,33,2,v,5,1,0.2
A438_hap_v_3,happiness_joy,33,3,v,7,5,0.7142857142857143
A438_hop_p_2,hope,21,2,p,10,0,0.0
A438_hop_v_2,hope,21,2,v,9,0,0.0
A438_hop_v_3,hope,21,3,v,9,2,0.2222222222222222
A438_ins_p_2,inspiration,19,2,p,8,0,0.0
A438_ins_p_3,inspiration,19,3,p,7,1,0.14285714285714285
A438_ins_v_2,inspiration,19,2,v,9,1,0.1111111111111111
A438_ins_v_3,inspiration,19,3,v,8,0,0.0
A438_int_p_2,interest_curiosity,29,2,p,8,3,0.375
A438_int_p_3,interest_curiosity,29,3,p,6,1,0.16666666666666666
A438_int_v_2,interest_curiosity,29,2,v,8,3,0.375
A438_int_v_3,interest_curiosity,29,3,v,4,2,0.5
A438_mov_p_3,being_moved,42,3,p,8,3,0.375
A438_mov_v_2,being_moved,42,2,v,8,1,0.125
A438_mov_v_3,being_moved,42,3,v,8,3,0.375
A438_neg_sur_p_2,negative_surprise,11,2,p,9,0,0.0
A438_neg_sur_p_3,negative_surprise,11,3,p,8,2,0.25
A438_neg_sur_v_2,negative_surprise,11,2,v,8,1,0.125
A438_neg_sur_v_3,negative_surprise,11,3,v,7,3,0.42857142857142855
A438_neu_sit1_p,neutral,22,1,p,6,6,1.0
A438_neu_sit1_v,neutral,22,1,v,5,4,0.8
A438_neu_sit2_p,neutral,22,1,p,9,8,0.8888888888888888
A438_neu_sit2_v,neutral,22,1,v,10,6,0.6
A438_neu_sit3_p,neutral,22,1,p,6,4,0.6666666666666666
A438_neu_sit3_v,neutral,22,1,v,9,9,1.0
A438_neu_sit4_p,neutral,22,1,p,6,6,1.0
A438_neu_sit4_v,neutral,22,1,v,6,3,0.5
A438_nos_p_3,nostalgia,30,3,p,9,3,0.3333333333333333
A438_nos_v_2,nostalgia,30,2,v,9,2,0.2222222222222222
A438_nos_v_3,nostalgia,30,3,v,10,2,0.2
A438_pea_p_2,peacefulness_serenity,25,2,p,9,5,0.5555555555555556
A438_pea_p_3,peacefulness_serenity,25,3,p,8,2,0.25
A438_pea_v_2,peacefulness_serenity,25,2,v,6,3,0.5
A438_pea_v_3,peacefulness_serenity,25,3,v,7,2,0.2857142857142857
A438_ple_p_2,sensory_pleasure,23,2,p,9,3,0.3333333333333333
A438_ple_p_3,sensory_pleasure,23,3,p,9,3,0.3333333333333333
A438_ple_v_2,sensory_pleasure,23,2,v,8,0,0.0
A438_ple_v_3,sensory_pleasure,23,3,v,9,3,0.3333333333333333
A438_pos_sur_p_2,positive_surprise,9,2,p,11,2,0.18181818181818182
A438_pos_sur_p_3,positive_surprise,9,3,p,7,3,0.42857142857142855
A438_pos_sur_v_2,positive_surprise,9,2,v,7,6,0.8571428571428571
A438_pos_sur_v_3,positive_surprise,9,3,v,7,6,0.8571428571428571
A438_pri_p_2,pride,41,2,p,8,1,0.125
A438_pri_p_3,pride,41,3,p,9,2,0.2222222222222222
A438_pri_v_2,pride,41,2,v,8,1,0.125
A438_pri_v_3,pride,41,3,v,8,3,0.375
A438_reg_v_2,regret,0,2,v,10,3,0.3
A438_reg_v_3,regret,0,3,v,8,1,0.125
A438_rej_p_2,rejection,14,2,p,7,1,0.14285714285714285
A438_rej_p_3,rejection,14,3,p,9,3,0.3333333333333333
A438_rej_v_2,rejection,14,2,v,8,0,0.0
A438_rej_v_3,rejection,14,3,v,9,2,0.2222222222222222
A438_rel_p_3,relief,38,3,p,6,2,0.3333333333333333
A438_rel_v_2,relief,38,2,v,10,7,0.7
A438_rel_v_3,relief,38,3,v,6,3,0.5
A438_sad_p_2,sadness,6,2,p,8,1,0.125
A438_sad_p_3,sadness,6,3,p,9,4,0.4444444444444444
A438_sad_v_2,sadness,6,2,v,7,2,0.2857142857142857
A438_sad_v_3,sadness,6,3,v,8,4,0.5
A438_sar_p_2,sarcasm,31,2,p,8,1,0.125
A438_sar_p_3,sarcasm,31,3,p,8,6,0.75
A438_sar_v_2,sarcasm,31,2,v,7,0,0.0
A438_sar_v_3,sarcasm,31,3,v,9,3,0.3333333333333333
A438_sat_v_2,satisfaction_contentment,16,2,v,11,5,0.45454545454545453
A438_sat_v_3,satisfaction_contentment,16,3,v,7,2,0.2857142857142857
A438_scha_p_2,schadenfreude,15,2,p,9,5,0.5555555555555556
A438_scha_v_2,schadenfreude,15,2,v,9,8,0.8888888888888888
A438_scha_v_3,schadenfreude,15,3,v,9,7,0.7777777777777778
A438_sex_p_2,sexual_lust,24,2,p,8,2,0.25
A438_sex_v_2,sexual_lust,24,2,v,10,1,0.1
A438_sex_v_3,sexual_lust,24,3,v,8,1,0.125
A438_sha_p_2,shame,43,2,p,9,3,0.3333333333333333
A438_sha_v_2,shame,43,2,v,8,2,0.25
A438_sha_v_3,shame,43,3,v,9,2,0.2222222222222222
A438_ten_p_2,tenderness,28,2,p,6,1,0.16666666666666666
A438_ten_p_3,tenderness,28,3,p,9,1,0.1111111111111111
A438_ten_v_2,tenderness,28,2,v,8,2,0.25
A438_ten_v_3,tenderness,28,3,v,5,1,0.2
A438_tri_p_2,triumph_achievement,20,2,p,8,0,0.0
A438_tri_p_3,triumph_achievement,20,3,p,9,3,0.3333333333333333
A438_tri_v_2,triumph_achievement,20,2,v,7,0,0.0
A438_tri_v_3,triumph_achievement,20,3,v,8,0,0.0
A55_adm_p_2_ver1,admiration,5,2,p,9,1,0.1111111111111111
A55_adm_p_3,admiration,5,3,p,4,0,0.0
A55_adm_v_2_ver1,admiration,5,2,v,5,3,0.6
A55_adm_v_3_ver1,admiration,5,3,v,8,2,0.25
A55_amu_p_2,amusement,13,2,p,9,1,0.1111111111111111
A55_amu_p_3,amusement,13,3,p,9,0,0.0
A55_amu_v_2,amusement,13,2,v,7,1,0.14285714285714285
A55_amu_v_3_ver1,amusement,13,3,v,5,0,0.0
A55_ang_p_2,anger,12,2,p,8,8,1.0
A55_ang_p_3,anger,12,3,p,7,5,0.7142857142857143
A55_ang_v_2,anger,12,2,v,8,7,0.875
A55_ang_v_3_ver1,anger,12,3,v,8,6,0.75
A55_anx_p_2,anxiety,34,2,p,9,0,0.0
A55_anx_p_3,anxiety,34,3,p,9,2,0.2222222222222222
A55_anx_v_2_ver1,anxiety,34,2,v,9,5,0.5555555555555556
A55_anx_v_3_ver1,anxiety,34,3,v,8,7,0.875
A55_awe_p_2,awe,18,2,p,7,3,0.42857142857142855
A55_awe_p_3,awe,18,3,p,7,4,0.5714285714285714
A55_awe_v_2_ver1,awe,18,2,v,8,0,0.0
A55_awe_v_3_ver1,awe,18,3,v,7,3,0.42857142857142855
A55_bor_p_2,boredom,26,2,p,8,7,0.875
A55_bor_p_3,boredom,26,3,p,8,6,0.75
A55_bor_v_2_ver1,boredom,26,2,v,7,5,0.7142857142857143
A55_bor_v_3_ver1,boredom,26,3,v,6,5,0.8333333333333334
A55_conc_p_2,concentration,27,2,p,7,3,0.42857142857142855
A55_conc_p_3,concentration,27,3,p,6,3,0.5
A55_conc_v_2_ver1,concentration,27,2,v,6,2,0.3333333333333333
A55_conc_v_3_ver1,concentration,27,3,v,8,5,0.625
A55_conf_p_2,confusion,1,2,p,7,0,0.0
A55_conf_p_3,confusion,1,3,p,10,4,0.4
A55_conf_v_2_ver1,confusion,1,2,v,7,0,0.0
A55_conf_v_3_ver1,confusion,1,3,v,7,3,0.42857142857142855
A55_cont_p_2,contempt,32,2,p,6,2,0.3333333333333333
A55_cont_p_3,contempt,32,3,p,7,4,0.5714285714285714
A55_cont_v_2_ver1,contempt,32,2,v,7,4,0.5714285714285714
A55_cont_v_3_ver1,contempt,32,3,v,5,4,0.8
A55_det_p_2,determination,2,2,p,6,6,1.0
A55_det_p_3,determination,2,3,p,9,5,0.5555555555555556
A55_det_v_2_ver1,determination,2,2,v,9,6,0.6666666666666666
A55_det_v_3_ver1,determination,2,3,v,6,4,0.6666666666666666
A55_disa_p_2,disappointment,37,2,p,9,6,0.6666666666666666
A55_disa_p_3_ver1,disappointment,37,3,p,6,1,0.16666666666666666
A55_disa_v_2_ver1,disappointment,37,2,v,8,5,0.625
A55_disa_v_3_ver1,disappointment,37,3,v,7,6,0.8571428571428571
A55_disg_p_2,disgust,35,2,p,9,3,0.3333333333333333
A55_disg_p_3,disgust,35,3,p,8,6,0.75
A55_disg_v_2,disgust,35,2,v,9,7,0.7777777777777778
A55_disg_v_3_ver1,disgust,35,3,v,6,4,0.6666666666666666
A55_dist_p_2,distress_pain,17,2,p,7,4,0.5714285714285714
A55_dist_p_3,distress_pain,17,3,p,7,1,0.14285714285714285
A55_dist_v_2_ver1,distress_pain,17,2,v,4,2,0.5
A55_dist_v_3_ver1,distress_pain,17,3,v,8,6,0.75
A55_dou_p_2,doubt,3,2,p,7,3,0.42857142857142855
A55_dou_p_3_ver1,doubt,3,3,p,8,5,0.625
A55_dou_v_2_ver1,doubt,3,2,v,6,3,0.5
A55_dou_v_3_ver1,doubt,3,3,v,7,4,0.5714285714285714
A55_ele_p_2,elevation_rejoicing,8,2,p,7,0,0.0
A55_ele_p_3,elevation_rejoicing,8,3,p,8,0,0.0
A55_ele_v_2_ver1,elevation_rejoicing,8,2,v,6,1,0.16666666666666666
A55_ele_v_3_ver1,elevation_rejoicing,8,3,v,4,1,0.25
A55_emb_p_2,embarrassment,39,2,p,7,1,0.14285714285714285
A55_emb_p_3,embarrassment,39,3,p,7,3,0.42857142857142855
A55_emb_v_2_ver1,embarrassment,39,2,v,11,3,0.2727272727272727
A55_emb_v_3_ver1,embarrassment,39,3,v,9,4,0.4444444444444444
A55_env_p_2,envy,4,2,p,5,1,0.2
A55_env_p_3,envy,4,3,p,8,2,0.25
A55_env_v_2_ver1,envy,4,2,v,8,3,0.375
A55_env_v_3_ver1,envy,4,3,v,9,3,0.3333333333333333
A55_exc_p_2,excitement_expectation,36,2,p,6,4,0.6666666666666666
A55_exc_p_3,excitement_expectation,36,3,p,6,3,0.5
A55_exc_v_2_ver1,excitement_expectation,36,2,v,10,5,0.5
A55_exc_v_3,excitement_expectation,36,3,v,7,5,0.7142857142857143
A55_fea_p_2_ver1,fear,10,2,p,5,5,1.0
A55_fea_p_3,fear,10,3,p,8,6,0.75
A55_fea_v_2,fear,10,2,v,8,7,0.875
A55_fea_v_3_ver1,fear,10,3,v,8,5,0.625
A55_gra_p_2,gratitude,7,2,p,5,2,0.4
A55_gra_p_3_ver1,gratitude,7,3,p,8,5,0.625
A55_gra_v_2_ver1,gratitude,7,2,v,7,3,0.42857142857142855
A55_gra_v_3_ver1,gratitude,7,3,v,8,4,0.5
A55_gui_p_2_ver1,guilt,40,2,p,6,3,0.5
A55_gui_p_3_ver1,guilt,40,3,p,7,0,0.0
A55_gui_v_2_ver1,guilt,40,2,v,9,5,0.5555555555555556
A55_gui_v_3_ver1,guilt,40,3,v,2,0,0.0
A55_hap_p_2,happiness_joy,33,2,p,7,2,0.2857142857142857
A55_hap_p_3,happiness_joy,33,3,p,6,2,0.3333333333333333
A55_hap_v_2_ver1,happiness_joy,33,2,v,9,4,0.4444444444444444
A55_hap_v_3_ver1,happiness_joy,33,3,v,7,3,0.42857142857142855
A55_hop_p_2,hope,21,2,p,7,0,0.0
A55_hop_p_3,hope,21,3,p,8,2,0.25
A55_hop_v_2_ver1,hope,21,2,v,10,1,0.1
A55_hop_v_3_ver1,hope,21,3,v,9,1,0.1111111111111111
A55_ins_p_2,inspiration,19,2,p,8,0,0.0
A55_ins_p_3,inspiration,19,3,p,5,0,0.0
A55_ins_v_2_ver1,inspiration,19,2,v,6,1,0.16666666666666666
A55_ins_v_3_ver1,inspiration,19,3,v,9,2,0.2222222222222222
A55_int_p_2,interest_curiosity,29,2,p,8,1,0.125
A55_int_p_3,interest_curiosity,29,3,p,8,2,0.25
A55_int_v_2_ver1,interest_curiosity,29,2,v,6,4,0.6666666666666666
A55_int_v_3_ver1,interest_curiosity,29,3,v,7,5,0.7142857142857143
A55_mov_p_2,being_moved,42,2,p,10,2,0.2
A55_mov_p_3,being_moved,42,3,p,6,3,0.5
A55_mov_v_2_ver1,being_moved,42,2,v,7,2,0.2857142857142857
A55_mov_v_3_ver1,being_moved,42,3,v,9,7,0.7777777777777778
A55_neg_sur_p_2_ver1,negative_surprise,11,2,p,4,1,0.25
A55_neg_sur_p_3_ver1,negative_surprise,11,3,p,7,3,0.42857142857142855
A55_neg_sur_v_2_ver1,negative_surprise,11,2,v,9,5,0.5555555555555556
A55_neg_sur_v_3_ver1,negative_surprise,11,3,v,5,2,0.4
A55_neu_p_sit1,neutral,22,1,p,5,4,0.8
A55_neu_p_sit2,neutral,22,1,p,9,6,0.6666666666666666
A55_neu_p_sit3,neutral,22,1,p,5,3,0.6
A55_neu_p_sit4,neutral,22,1,p,2,1,0.5
A55_neu_v_sit1,neutral,22,1,v,6,5,0.8333333333333334
A55_neu_v_sit2,neutral,22,1,v,3,2,0.6666666666666666
A55_neu_v_sit3,neutral,22,1,v,4,3,0.75
A55_neu_v_sit4,neutral,22,1,v,8,6,0.75
A55_nos_p_2,nostalgia,30,2,p,6,3,0.5
A55_nos_p_3,nostalgia,30,3,p,8,2,0.25
A55_nos_v_2_ver1,nostalgia,30,2,v,6,5,0.8333333333333334
A55_nos_v_3_ver1,nostalgia,30,3,v,9,4,0.4444444444444444
A55_pea_p_2,peacefulness_serenity,25,2,p,7,3,0.42857142857142855
A55_pea_p_3,peacefulness_serenity,25,3,p,4,1,0.25
A55_pea_v_2_ver1,peacefulness_serenity,25,2,v,7,5,0.7142857142857143
A55_pea_v_3_ver1,peacefulness_serenity,25,3,v,9,3,0.3333333333333333
A55_ple_p_2,sensory_pleasure,23,2,p,9,4,0.4444444444444444
A55_ple_p_3,sensory_pleasure,23,3,p,7,4,0.5714285714285714
A55_ple_v_2_ver1,sensory_pleasure,23,2,v,8,3,0.375
A55_ple_v_3_ver1,sensory_pleasure,23,3,v,9,4,0.4444444444444444
A55_pos_sur_p_2_ver1,positive_surprise,9,2,p,5,1,0.2
A55_pos_sur_p_3_ver1,positive_surprise,9,3,p,6,0,0.0
A55_pos_sur_v_2_ver1,positive_surprise,9,2,v,7,2,0.2857142857142857
A55_pos_sur_v_3_ver1,positive_surprise,9,3,v,8,5,0.625
A55_pri_p_2,pride,41,2,p,8,2,0.25
A55_pri_p_3,pride,41,3,p,5,2,0.4
A55_pri_v_2_ver1,pride,41,2,v,4,0,0.0
A55_pri_v_3_ver1,pride,41,3,v,8,6,0.75
A55_reg_p_2,regret,0,2,p,9,2,0.2222222222222222
A55_reg_p_3,regret,0,3,p,8,0,0.0
A55_reg_v_2_ver1,regret,0,2,v,7,3,0.42857142857142855
A55_reg_v_3_ver1,regret,0,3,v,8,2,0.25
A55_rej_p_2,rejection,14,2,p,6,0,0.0
A55_rej_p_3,rejection,14,3,p,9,1,0.1111111111111111
A55_rej_v_2_ver1,rejection,14,2,v,6,1,0.16666666666666666
A55_rej_v_3_ver1,rejection,14,3,v,8,4,0.5
A55_rel_p_2,relief,38,2,p,6,3,0.5
A55_rel_p_3,relief,38,3,p,6,4,0.6666666666666666
A55_rel_v_2,relief,38,2,v,3,2,0.6666666666666666
A55_rel_v_3,relief,38,3,v,4,4,1.0
A55_sad_p_2,sadness,6,2,p,6,2,0.3333333333333333
A55_sad_p_3,sadness,6,3,p,9,8,0.8888888888888888
A55_sad_v_2_ver1,sadness,6,2,v,8,7,0.875
A55_sad_v_3_ver1,sadness,6,3,v,7,7,1.0
A55_sar_p_2,sarcasm,31,2,p,9,3,0.3333333333333333
A55_sar_p_3,sarcasm,31,3,p,9,5,0.5555555555555556
A55_sar_v_2_ver1,sarcasm,31,2,v,7,3,0.42857142857142855
A55_sar_v_3_ver1,sarcasm,31,3,v,6,3,0.5
A55_sat_p_2,satisfaction_contentment,16,2,p,9,1,0.1111111111111111
A55_sat_p_3,satisfaction_contentment,16,3,p,7,1,0.14285714285714285
A55_sat_v_2_ver1,satisfaction_contentment,16,2,v,7,3,0.42857142857142855
A55_sat_v_3_ver1,satisfaction_contentment,16,3,v,10,3,0.3
A55_scha_p_2,schadenfreude,15,2,p,7,3,0.42857142857142855
A55_scha_p_3,schadenfreude,15,3,p,4,3,0.75
A55_scha_v_2_ver1,schadenfreude,15,2,v,7,2,0.2857142857142857
A55_scha_v_3_ver1,schadenfreude,15,3,v,7,6,0.8571428571428571
A55_sex_p_2,sexual_lust,24,2,p,8,5,0.625
A55_sex_p_3,sexual_lust,24,3,p,8,3,0.375
A55_sex_v_2_ver1,sexual_lust,24,2,v,10,6,0.6
A55_sex_v_3_ver1,sexual_lust,24,3,v,9,6,0.6666666666666666
A55_sha_p_2,shame,43,2,p,7,5,0.7142857142857143
A55_sha_p_3,shame,43,3,p,7,2,0.2857142857142857
A55_sha_v_2_ver1,shame,43,2,v,9,6,0.6666666666666666
A55_sha_v_3_ver1,shame,43,3,v,8,1,0.125
A55_ten_p_2,tenderness,28,2,p,6,6,1.0
A55_ten_p_3,tenderness,28,3,p,8,0,0.0
A55_ten_v_2_ver1,tenderness,28,2,v,7,3,0.42857142857142855
A55_ten_v_3_ver1,tenderness,28,3,v,6,2,0.3333333333333333
A55_tri_p_2,triumph_achievement,20,2,p,9,1,0.1111111111111111
A55_tri_p_3_ver1,triumph_achievement,20,3,p,7,5,0.7142857142857143
A55_tri_v_2,triumph_achievement,20,2,v,7,3,0.42857142857142855
A55_tri_v_3_ver1,triumph_achievement,20,3,v,10,10,1.0
A64_adm_p_2,admiration,5,2,p,8,2,0.25
A64_adm_p_3,admiration,5,3,p,4,3,0.75
A64_adm_v_2,admiration,5,2,v,5,1,0.2
A64_adm_v_3,admiration,5,3,v,6,1,0.16666666666666666
A64_amu_p_2,amusement,13,2,p,8,6,0.75
A64_amu_p_3,amusement,13,3,p,7,5,0.7142857142857143
A64_amu_v_2,amusement,13,2,v,7,5,0.7142857142857143
A64_amu_v_3,amusement,13,3,v,8,6,0.75
A64_ang_p_2,anger,12,2,p,6,6,1.0
A64_ang_p_3,anger,12,3,p,5,4,0.8
A64_ang_v_2,anger,12,2,v,5,4,0.8
A64_ang_v_3,anger,12,3,v,7,6,0.8571428571428571
A64_anx_p_2,anxiety,34,2,p,9,3,0.3333333333333333
A64_anx_p_3,anxiety,34,3,p,7,1,0.14285714285714285
A64_anx_v_2,anxiety,34,2,v,9,5,0.5555555555555556
A64_anx_v_3,anxiety,34,3,v,8,3,0.375
A64_awe_p_2,awe,18,2,p,7,0,0.0
A64_awe_p_3,awe,18,3,p,8,2,0.25
A64_awe_v_2,awe,18,2,v,8,3,0.375
A64_awe_v_3,awe,18,3,v,7,2,0.2857142857142857
A64_bor_p_2,boredom,26,2,p,7,6,0.8571428571428571
A64_bor_p_3,boredom,26,3,p,9,2,0.2222222222222222
A64_bor_v_2,boredom,26,2,v,7,2,0.2857142857142857
A64_bor_v_3,boredom,26,3,v,9,6,0.6666666666666666
A64_conc_p_2,concentration,27,2,p,6,5,0.8333333333333334
A64_conc_p_3,concentration,27,3,p,6,4,0.6666666666666666
A64_conc_v_2,concentration,27,2,v,8,4,0.5
A64_conc_v_3,concentration,27,3,v,7,3,0.42857142857142855
A64_conf_p_2,confusion,1,2,p,6,3,0.5
A64_conf_p_3,confusion,1,3,p,7,4,0.5714285714285714
A64_conf_v_2,confusion,1,2,v,7,2,0.2857142857142857
A64_conf_v_3,confusion,1,3,v,6,2,0.3333333333333333
A64_cont_p_2,contempt,32,2,p,6,0,0.0
A64_cont_p_3,contempt,32,3,p,7,2,0.2857142857142857
A64_cont_v_2,contempt,32,2,v,7,4,0.5714285714285714
A64_cont_v_3,contempt,32,3,v,10,5,0.5
A64_det_p_2,determination,2,2,p,6,6,1.0
A64_det_p_3,determination,2,3,p,6,0,0.0
A64_det_v_2,determination,2,2,v,7,1,0.14285714285714285
A64_det_v_3,determination,2,3,v,6,0,0.0
A64_disa_p_2,disappointment,37,2,p,9,4,0.4444444444444444
A64_disa_p_3,disappointment,37,3,p,7,3,0.42857142857142855
A64_disa_v_2,disappointment,37,2,v,7,3,0.42857142857142855
A64_disa_v_3,disappointment,37,3,v,6,2,0.3333333333333333
A64_disg_p_2,disgust,35,2,p,8,5,0.625
A64_disg_p_3,disgust,35,3,p,6,3,0.5
A64_disg_v_2,disgust,35,2,v,7,7,1.0
A64_disg_v_3,disgust,35,3,v,5,4,0.8
A64_dist_p_2,distress_pain,17,2,p,7,3,0.42857142857142855
A64_dist_p_3,distress_pain,17,3,p,6,3,0.5
A64_dist_v_2,distress_pain,17,2,v,9,8,0.8888888888888888
A64_dist_v_3,distress_pain,17,3,v,8,5,0.625
A64_dou_p_2,doubt,3,2,p,7,2,0.2857142857142857
A64_dou_p_3,doubt,3,3,p,8,3,0.375
A64_dou_v_2,doubt,3,2,v,10,3,0.3
A64_dou_v_3,doubt,3,3,v,8,0,0.0
A64_ele_p_2,elevation_rejoicing,8,2,p,9,0,0.0
A64_ele_p_3,elevation_rejoicing,8,3,p,5,2,0.4
A64_ele_v_2,elevation_rejoicing,8,2,v,7,0,0.0
A64_ele_v_3,elevation_rejoicing,8,3,v,9,0,0.0
A64_emb_p_2,embarrassment,39,2,p,11,7,0.6363636363636364
A64_emb_p_3,embarrassment,39,3,p,9,0,0.0
A64_emb_v_2,embarrassment,39,2,v,8,0,0.0
A64_emb_v_3,embarrassment,39,3,v,8,2,0.25
A64_env_p_2,envy,4,2,p,7,0,0.0
A64_env_p_3,envy,4,3,p,9,1,0.1111111111111111
A64_env_v_2,envy,4,2,v,9,3,0.3333333333333333
A64_env_v_3,envy,4,3,v,9,0,0.0
A64_exc_p_2,excitement_expectation,36,2,p,6,4,0.6666666666666666
A64_exc_p_3,excitement_expectation,36,3,p,5,4,0.8
A64_exc_v_2,excitement_expectation,36,2,v,8,7,0.875
A64_exc_v_3,excitement_expectation,36,3,v,5,4,0.8
A64_fea_p_2,fear,10,2,p,5,4,0.8
A64_fea_p_3,fear,10,3,p,7,6,0.8571428571428571
A64_fea_v_2,fear,10,2,v,8,5,0.625
A64_fea_v_3,fear,10,3,v,8,7,0.875
A64_gra_p_2,gratitude,7,2,p,10,3,0.3
A64_gra_p_3,gratitude,7,3,p,7,1,0.14285714285714285
A64_gra_v_2,gratitude,7,2,v,3,0,0.0
A64_gra_v_3,gratitude,7,3,v,7,2,0.2857142857142857
A64_gui_p_2,guilt,40,2,p,7,4,0.5714285714285714
A64_gui_p_3,guilt,40,3,p,8,1,0.125
A64_gui_v_2,guilt,40,2,v,7,2,0.2857142857142857
A64_gui_v_3,guilt,40,3,v,6,3,0.5
A64_hap_p_2,happiness_joy,33,2,p,6,2,0.3333333333333333
A64_hap_p_3,happiness_joy,33,3,p,5,2,0.4
A64_hap_v_2,happiness_joy,33,2,v,9,2,0.2222222222222222
A64_hap_v_3,happiness_joy,33,3,v,7,4,0.5714285714285714
A64_hop_p_2,hope,21,2,p,7,0,0.0
A64_hop_p_3,hope,21,3,p,9,3,0.3333333333333333
A64_hop_v_2,hope,21,2,v,7,4,0.5714285714285714
A64_hop_v_3,hope,21,3,v,7,2,0.2857142857142857
A64_ins_p_2,inspiration,19,2,p,5,2,0.4
A64_ins_p_3,inspiration,19,3,p,5,0,0.0
A64_ins_v_2,inspiration,19,2,v,4,0,0.0
A64_ins_v_3,inspiration,19,3,v,8,2,0.25
A64_int_p_2,interest_curiosity,29,2,p,9,3,0.3333333333333333
A64_int_p_3,interest_curiosity,29,3,p,6,1,0.16666666666666666
A64_int_v_2,interest_curiosity,29,2,v,11,4,0.36363636363636365
A64_int_v_3,interest_curiosity,29,3,v,6,0,0.0
A64_mov_p_2,being_moved,42,2,p,9,1,0.1111111111111111
A64_mov_p_3,being_moved,42,3,p,9,4,0.4444444444444444
A64_mov_v_2,being_moved,42,2,v,6,1,0.16666666666666666
A64_mov_v_3,being_moved,42,3,v,6,5,0.8333333333333334
A64_neg_sur_p_2,negative_surprise,11,2,p,9,5,0.5555555555555556
A64_neg_sur_p_3,negative_surprise,11,3,p,6,2,0.3333333333333333
A64_neg_sur_v_2,negative_surprise,11,2,v,7,2,0.2857142857142857
A64_neg_sur_v_3,negative_surprise,11,3,v,6,0,0.0
A64_neu_sit1_p,neutral,22,1,p,8,5,0.625
A64_neu_sit1_v,neutral,22,1,v,4,3,0.75
A64_neu_sit2_p,neutral,22,1,p,6,6,1.0
A64_neu_sit2_v,neutral,22,1,v,4,2,0.5
A64_neu_sit3_p,neutral,22,1,p,9,6,0.6666666666666666
A64_neu_sit3_v,neutral,22,1,v,7,6,0.8571428571428571
A64_neu_sit4_p,neutral,22,1,p,7,5,0.7142857142857143
A64_neu_sit4_v,neutral,22,1,v,4,2,0.5
A64_nos_p_2,nostalgia,30,2,p,8,2,0.25
A64_nos_p_3,nostalgia,30,3,p,7,0,0.0
A64_nos_v_2,nostalgia,30,2,v,8,0,0.0
A64_nos_v_3,nostalgia,30,3,v,10,5,0.5
A64_pea_p_2,peacefulness_serenity,25,2,p,7,3,0.42857142857142855
A64_pea_p_3,peacefulness_serenity,25,3,p,5,2,0.4
A64_pea_v_2,peacefulness_serenity,25,2,v,6,4,0.6666666666666666
A64_pea_v_3,peacefulness_serenity,25,3,v,8,1,0.125
A64_ple_p_2,sensory_pleasure,23,2,p,9,6,0.6666666666666666
